Year,Year Code,Country Name,Country Code,"Age at first marriage, male [SP.DYN.SMAM.MA]","Age at first marriage, female [SP.DYN.SMAM.FE]","Cause of death, by injury (% of total) [SH.DTH.INJR.ZS]","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total) [SH.DTH.COMM.ZS]","Death rate, crude (per 1,000 people) [SP.DYN.CDRT.IN]",Diabetes prevalence (% of population ages 20 to 79) [SH.STA.DIAB.ZS],Exclusive breastfeeding (% of children under 6 months) [SH.STA.BFED.ZS],"Immunization, BCG (% of one-year-old children) [SH.IMM.IBCG]","Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]","Immunization, DPT (% of children ages 12-23 months) [SH.IMM.IDPT]","Labor force, total [SL.TLF.TOTL.IN]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]",Net migration [SM.POP.NETM],"Number of surgical procedures (per 100,000 population) [SH.SGR.PROC.P5]",Number of people who are undernourished [SN.ITK.DEFC],"Physicians (per 1,000 people) [SH.MED.PHYS.ZS]","Population, total [SP.POP.TOTL]","Suicide mortality rate (per 100,000 population) [SH.STA.SUIC.P5]","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age) [SH.ALC.PCAP.LI]","Unemployment, total (% of total labor force) [SL.UEM.TOTL.ZS]",Rural population (% of total population) [SP.RUR.TOTL.ZS],Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],"Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN]",Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding) [SH.STA.ORCF.ZS],Domestic general government health expenditure (% of general government expenditure) [SH.XPD.GHED.GE.ZS],"Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Immunization, HepB3 (% of one-year-old children) [SH.IMM.HEPB]","Immunization, Hib3 (% of children ages 12-23 months) [SH.IMM.HIB3]","Immunization, Pol3 (% of one-year-old children) [SH.IMM.POL3]",Low-birthweight babies (% of births) [SH.STA.BRTW.ZS],"Malnutrition prevalence, weight for age (% of children under 5) [SH.STA.MALN.ZS]",Maternal leave benefits (% of wages paid in covered period) [SH.MMR.WAGE.ZS],"Mortality caused by road traffic injury (per 100,000 people) [SH.STA.TRAF.P5]","Maternal mortality ratio (national estimate, per 100,000 live births) [SH.STA.MMRT.NE]","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%) [SH.DYN.NCOM.ZS]","Mortality rate attributed to household and ambient air pollution (per 100,000 population) [SH.STA.AIRP.P5]","Mortality rate attributed to unintentional poisoning (per 100,000 population) [SH.STA.POIS.P5]","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population) [SH.STA.WASH.P5]","Mortality rate, adult, male (per 1,000 male adults) [SP.DYN.AMRT.MA]","Mortality rate, adult, female (per 1,000 female adults) [SP.DYN.AMRT.FE]","Mortality rate, infant, female (per 1,000 live births) [SP.DYN.IMRT.FE.IN]","Mortality rate, infant, male (per 1,000 live births) [SP.DYN.IMRT.MA.IN]",Number of infant deaths [SH.DTH.IMRT],Number of maternal deaths [SH.MMR.DTHS],Number of neonatal deaths [SH.DTH.NMRT],Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure [SH.UHC.NOP1.TO],Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure [SH.UHC.NOP2.TO],Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure [SH.UHC.OOPC.25.TO],Number of under-five deaths [SH.DTH.MORT],"Nurses and midwives (per 1,000 people) [SH.MED.NUMW.P3]",Out-of-pocket expenditure per capita (current US$) [SH.XPD.OOPC.PC.CD],People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS],People using at least basic sanitation services (% of population) [SH.STA.BASS.ZS],People using safely managed drinking water services (% of population) [SH.H2O.SMDW.ZS],People with basic handwashing facilities including soap and water (% of population) [SH.STA.HYGN.ZS],Population ages 0-14 (% of total population) [SP.POP.0014.TO.ZS],Population ages 15-64 (% of total population) [SP.POP.1564.TO.ZS],Population ages 65 and above (% of total population) [SP.POP.65UP.TO.ZS],"Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]",Prevalence of overweight (% of adults) [SH.STA.OWAD.ZS],Prevalence of overweight (% of children under 5) [SH.STA.OWGH.ZS],Prevalence of undernourishment (% of population) [SN.ITK.DEFC.ZS],"Probability of dying at age 5-14 years (per 1,000 children age 5) [SH.DYN.0514]","Public spending on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]",Ratio of young literate females to males (% ages 15-24) [SE.ADT.1524.LT.FM.ZS],"School enrollment, primary (% net) [SE.PRM.NENR]","School enrollment, secondary (% net) [SE.SEC.NENR]","School enrollment, tertiary (% gross) [SE.TER.ENRR]",Sex ratio at birth (male births per female births) [SP.POP.BRTH.MF],"Smoking prevalence, males (% of adults) [SH.PRV.SMOK.MA]","Smoking prevalence, females (% of adults) [SH.PRV.SMOK.FE]","Specialist surgical workforce (per 100,000 population) [SH.MED.SAOP.P5]",Tuberculosis treatment success rate (% of new cases) [SH.TBS.CURE.ZS],"Tuberculosis death rate (per 100,000 people) [SH.TBS.MORT]",Unmet need for contraception (% of married women ages 15-49) [SP.UWT.TFRT],Urban population growth (annual %) [SP.URB.GROW],Rural population growth (annual %) [SP.RUR.TOTL.ZG],Vitamin A supplementation coverage rate (% of children ages 6-59 months) [SN.ITK.VITA.ZS],Wanted fertility rate (births per woman) [SP.DYN.WFRT]
2014,YR2014,Puerto Rico,PRI,..,..,..,..,8.5,..,..,..,..,..,1191175,82.9,75.681,79.20246341,..,..,..,..,..,..,3534874,..,..,13.89999962,6.349,93.651,..,9.7,..,..,1.432,..,..,..,..,..,..,..,..,..,..,..,..,152.659,65.673,..,..,..,7,..,..,..,..,..,..,..,97.11338269,97.15063086,90.87037951,..,19.07149839,65.51453062,15.41397099,..,..,..,..,..,6.07266,..,82.69371,81.4782,93.27568,1.053,..,..,..,66,0.29,..,-1.670486097,-1.080454388,..,..
2014,YR2014,Qatar,QAT,..,..,..,..,1.127,..,..,90,99,89,1858956,81.34,78.433,79.646,91.32722,7,..,..,..,1.7351,2459198,..,..,0.200000003,1.132,98.868,2.422960848,10.208,..,6.292983145,1.95,89,89,99,7.3730607,..,..,..,..,..,..,..,..,66.66,47.492,..,..,169,2,101,..,..,..,194,5.5998,119.2425842,99.75320111,100,96.36159227,..,13.30698057,85.76507463,0.927944802,..,70.6,..,..,..,3.60535,1.03954,89.28562,..,13.58044,1.045,26.3,0.9,..,..,0.32,..,5.198927016,-1.959975239,..,..
2014,YR2014,Romania,ROU,..,..,..,..,12.8,..,..,98,89,94,9210239,78.7,71.3,74.9097561,..,8.4,..,..,..,..,19908979,..,..,6.802000046,46.1,53.9,5.030050129,10,..,11.23064607,1.56,94,90,94,8.2057838,..,..,..,..,..,..,..,..,183.142,78.782,..,..,1680,42,931,..,..,..,2005,..,102.248497,100,82.06891281,81.90562048,..,15.54532782,67.8247129,16.62995928,0.1,56.6,..,2.5,..,3.12642,..,..,85.2863,47.1371,1.058,38.5,23.3,..,85,5.7,..,-0.443190037,-0.294291804,..,..
2014,YR2014,Russian Federation,RUS,..,..,..,..,13.1,..,..,96,98,97,75238592,76.47,65.29,70.74365854,..,7.7,..,..,..,4.0114,143819666,..,..,5.159999847,26.05,73.95,5.188795552,13.3,..,9.164287895,1.75,97,..,97,5.9518099,..,..,..,..,..,..,..,..,321.526,120.336,..,..,14603,360,7517,..,..,..,16954,4.5333,265.928833,96.70242377,89.22284616,75.71667889,..,16.45981348,70.17777526,13.36241126,..,56.3,..,2.5,..,4.01244,..,94.3729,93.07093,78.4631,1.059,59.4,23.2,63.12,69,11,..,0.335416102,-0.115715683,..,..
2014,YR2014,Rwanda,RWA,..,..,..,..,5.801,..,..,99,97,98,5513220,68.821,64.854,66.884,70.80413,32.5,..,..,3800000,0.0909,11083635,..,..,1.16900003,83.033,16.967,6.896932423,32.863,..,7.981880754,4.197,98,98,98,7.9542594,..,..,..,..,..,..,..,..,236.359,182.308,..,..,11719,1100,6820,..,..,..,15767,0.9308,3.955007076,55.5431414,63.05800983,..,4.033183482,40.77206655,56.58152609,2.646407359,3,23.8,..,33.9,..,4.30547,1.02921,..,..,7.38608,1.019,21.9,4.9,0.74,86,5.3,..,2.603470904,2.461451403,95,..
2014,YR2014,Samoa,WSM,..,..,..,..,5.554,..,70.3,89,82,81,52581,74.762,70.511,72.549,..,15.1,..,..,100000,..,192221,..,..,8.720000267,80.851,19.149,6.227795407,25.874,59,10.1211369,4.086,81,81,78,..,3.2,..,..,..,..,..,..,..,144.302,84.752,..,..,75,2,46,..,..,..,88,1.8574,28.48503494,96.4066725,98.01723041,58.55179424,..,38.47030241,56.91261621,4.61708138,..,76.8,5.3,2.8,..,..,..,96.01723,85.97104,..,1.08,40.7,17.5,7.28,78,1.1,34.8,-0.43915601,1.077769522,..,..
2014,YR2014,San Marino,SMR,33.5,30.7,..,..,7.7,..,..,..,81,84,..,..,..,..,..,2,..,..,..,6.1094,32948,..,..,..,3.441,96.559,7.567261904,9.1,..,13.45508546,..,83,82,86,3.2613928,..,..,..,..,..,..,..,..,..,..,..,..,1,..,0,..,..,..,1,8.2067,690.6474609,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112.5,..,0,..,1.402254519,-4.145671368,..,..
2014,YR2014,Sao Tome and Principe,STP,..,..,..,..,5.232,..,71.7,95,92,95,65181,71.394,66.737,69.052,..,28.1,..,..,100000,..,195727,..,..,13.53199959,30.787,69.213,6.731331348,33.508,61.7,7.774505019,4.527,95,95,95,6.6304207,8.8,..,..,74,..,..,..,..,220.699,165.087,..,..,183,9,108,..,..,..,239,..,18.36959076,82.21143609,39.89519927,..,41.56859464,43.45797974,53.64410633,2.897913931,..,34.1,2.4,9,..,3.74883,..,88.41147,62.8682,9.72447,1.03,..,..,..,74,23,33.7,3.340048101,-1.335265376,..,..
2014,YR2014,Saudi Arabia,SAU,..,..,..,..,3.407,..,..,98,98,98,12555354,76.15,73.293,74.533,..,7.9,..,..,1600000,2.5654,30916994,..,..,5.71999979,17.04,82.96,5.227954686,19.969,..,9.278099239,2.589,98,98,98,..,..,..,..,..,..,..,..,..,98.601,79.639,..,..,4831,110,3005,..,..,..,5636,5.2014,168.7682495,99.51018985,99.69381063,..,..,26.41271289,70.62653435,2.960752763,..,68.6,..,5.3,..,..,..,..,..,58.29673,1.03,25,2,..,62,2.9,..,3.101495925,1.553135137,..,..
2014,YR2014,Senegal,SEN,30.5,22.4,..,..,6.319,..,32.4,95,80,89,3702672,68.21,64.365,66.37,..,36.4,..,..,1900000,..,14174731,..,..,7.611000061,54.564,45.436,4.396058246,36.867,48.6,4.675409943,4.905,89,89,85,18.587257,12.8,..,..,..,..,..,..,..,227.288,159.749,..,..,18822,1900,12164,..,..,..,26940,..,30.14322853,77.02114452,49.38172043,..,23.71288834,43.51956674,53.4072197,3.073213553,0.5,27.3,1.3,13.4,..,5.72023,..,73.74412,..,10.71126,1.036,17.1,0.5,..,87,15,25.6,3.728710462,2.045367507,89,4.5
2014,YR2014,Serbia,SRB,..,26.5,..,..,14.2,..,12.8,98,86,93,3123027,78,72.8,75.33658537,..,5.7,..,..,500000,2.4611,7130576,..,..,19.22299957,44.417,55.583,9.245985746,9.3,..,12.02127114,1.46,92,94,93,4.5408034,1.8,..,..,..,..,..,..,..,153.982,79.4,..,..,496,11,360,..,..,..,574,7.3024,243.2070618,87.04206605,97.45731349,74.7058201,97.71893361,16.35918995,67.2218558,16.41895425,0.1,56.2,13.9,6,..,3.92698,..,96.24177,92.20523,58.05497,1.072,42,38.2,72.55,81,1.3,14.9,-0.264171921,-0.725829021,..,..
2014,YR2014,Seychelles,SYC,..,..,..,..,7.9,..,..,98,99,99,..,78.3,68.4,73.22926829,..,12.6,..,..,..,..,91359,..,..,..,45.031,54.969,4.737505317,17,..,9.73483175,2.25,99,99,99,11.409066,..,..,..,..,..,..,..,..,204.037,100.206,..,..,21,1,15,..,..,..,24,..,203.5426331,96.24901256,100,..,..,23.03454864,69.70546091,7.259990447,..,35.7,..,..,..,4.08368,..,94.46217,74.57848,6.50694,1.06,36.3,7.2,34.78,69,0,..,2.345132353,0.59975312,..,..
2014,YR2014,Sierra Leone,SLE,..,..,..,..,13.025,..,..,90,80,83,2342408,53.216,51.485,52.372,..,91.5,..,..,1600000,..,7017144,..,..,4.677999973,59.568,40.432,19.72741783,35.677,..,7.579889894,4.672,83,83,83,14.568686,..,..,..,..,..,..,..,..,406.221,397.702,..,..,22560,3000,9213,..,..,..,31735,1.005,48.87080383,57.05395552,14.58525285,8.78822468,16.6127584,42.200022,54.7819,3.018078,1.5,26.6,..,22,..,2.66292,..,..,..,..,1.018,42.9,10.2,..,85,55,..,3.191148155,1.544289539,8,..
2014,YR2014,Singapore,SGP,..,..,..,..,4.7,..,..,99,95,96,3364032,84.8,80.3,82.49512195,96.71666,2.2,..,..,..,2.0125,5469724,..,..,3.74000001,0,100,3.891367093,9.8,..,10.98983511,1.25,96,86,96,9.640234,..,..,..,..,..,..,..,..,66.171,38.615,..,..,110,4,52,..,..,..,137,5.7453,745.0107422,100,100,100,..,12.91274509,78.36625208,8.721002833,0.3,31.2,..,..,..,..,1.00007,..,..,..,1.073,28.2,5.2,..,78,1.5,..,1.298440178,..,..,..
2014,YR2014,Sint Maarten (Dutch part),SXM,..,..,..,..,4.7,..,..,..,..,..,..,80.5,73.8,77.06829268,..,..,..,..,..,..,37685,..,..,..,0,100,..,14.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.07411955,98.78102656,..,..,..,..,..,..,..,..,..,..,..,..,..,69.75968,5.75121,..,..,..,..,100,0,..,2.902265834,..,..,..
2014,YR2014,Slovak Republic,SVK,32.6,30.1,..,..,9.5,..,..,..,97,97,2724373,80.5,73.3,76.81219512,..,5.2,..,..,200000,3.4214,5418649,..,..,13.18400002,46,54,6.90824911,10.2,..,13.08172345,1.37,97,97,97,7.8197622,..,..,..,..,..,..,..,..,154.427,63.291,..,..,294,3,176,..,..,..,355,6.0715,231.8760223,99.78675079,97.92065195,99.41117318,..,15.19176511,71.15717774,13.65105715,0.1,55.3,..,3.7,..,4.23068,..,83.89503,84.22573,52.68478,1.05,38.2,22.6,57.17,88,0.64,..,-0.161895078,0.401876983,..,..
2014,YR2014,Slovenia,SVN,35.7,33.9,..,..,9.2,..,..,..,94,95,1017334,84.1,78.2,81.07804878,99.7,2.1,..,..,..,2.7628,2061980,..,..,9.668000221,46.443,53.557,8.508984745,10.3,..,12.03249469,1.58,..,95,95,6.1654105,..,..,..,..,..,..,..,..,94.604,43.961,..,..,45,1,31,..,..,..,56,8.6046,267.4122925,99.53320891,99.10921461,95.25617643,..,14.5342077,67.83371899,17.63207332,0.1,55.2,..,2.5,..,5.29607,1.0011,98.14499,94.78695,82.23113,1.058,25.7,20.4,..,77,1,..,0.519395852,-0.384995869,..,..
2014,YR2014,Small states,SST,..,..,..,..,7.771846658,..,37.72330193,92.12086428,86.1145007,86.99144352,16812857,69.99553626,66.58649533,68.2053778,85.14295,36.33235771,..,..,5300000,..,37862981,..,..,9.861907299,43.08781481,56.91218519,4.2231931,22.98421412,..,..,2.957867144,86.72425436,86.75234807,87.1047283,14.70840792,..,..,..,..,..,..,..,..,218.8566793,174.7094115,..,..,31240,2400,18583,..,..,..,41686,..,146.2236669,86.62677194,69.80311707,..,..,29.72916752,64.52514393,5.745688555,7.61637491,46.50466807,..,13.32808479,..,3.60535,0.9984,85.31314,57.68301,19.20546,1.03805811,35.53206176,7.974547867,..,..,..,..,2.596306111,0.639343623,..,..
2014,YR2014,Solomon Islands,SLB,..,..,..,..,4.444,..,..,81,76,77,293198,73.774,70.266,71.896,..,19.3,..,..,100000,..,587079,..,..,0.67900002,78.104,21.896,5.883029476,33.766,..,7.451381534,4.455,77,77,78,..,..,..,..,..,..,..,..,..,170.811,132.445,..,..,379,24,187,..,..,..,442,..,5.643538475,70.13113155,30.83105828,..,35.47226389,40.50017119,56.00421749,3.495611323,..,53.5,..,12.7,..,..,..,70.22557,..,..,1.068,..,..,..,91,8.1,..,4.855914696,2.127226286,..,..
2014,YR2014,Somalia,SOM,..,..,..,..,11.793,..,..,37,46,42,3324728,57.182,53.912,55.509,..,85.6,..,..,..,0.023,13423576,..,..,11.68500042,57.321,42.679,..,42.561,..,..,6.462,42,42,47,..,..,..,..,..,..,..,..,..,341.285,283.687,..,..,47875,5000,23082,..,..,..,75937,0.1119,..,47.49930979,34.4139816,..,9.764480995,47.41883827,49.7994274,2.781734335,0.2,27.2,..,..,..,..,..,..,..,..,1.03,..,..,0.16,86,77,..,4.043025951,1.741802284,30,..
2014,YR2014,South Africa,ZAF,..,..,..,..,10.044,..,..,93,84,85,20829666,65.359,58.728,61.968,94.1399,32.9,..,..,2800000,0.7541,54545991,..,..,24.89800072,35.688,64.312,7.930148393,22.113,..,13.37259561,2.511,85,85,85,14.231211,..,..,..,..,..,..,..,..,431.175,304.312,..,..,39465,1500,14324,..,..,..,47397,1.2264,40.30460739,91.42619957,72.9488813,..,43.6069298,29.3520358,65.69501101,4.952953189,20.1,52.5,..,5.2,..,6.04662,1.00408,..,..,19.80924,1.031,33.4,8.4,11.42,78,37,..,2.393447247,0.139368009,..,..
2014,YR2014,South Asia,SAS,..,..,..,..,7.036420803,..,54.29193668,89.04109394,83.01685346,83.10280609,630876674,69.61356946,67.17034142,68.34020626,68.73481,41,..,..,288700000,..,1727640967,..,..,5.065398212,67.66315408,32.33684592,3.528536279,20.52913115,40.21504631,3.451970044,2.508767314,78.90779335,37.65683478,82.27294734,..,31.9,..,..,..,..,..,..,..,206.7908569,140.6650366,..,..,1445471,67000,1060347,..,..,..,1811992,..,35.37401904,90.16128426,51.78882533,..,56.40434892,30.18381087,64.52331258,5.292876544,..,19.58067753,2.5,16.84330843,..,3.080575,0.92956,87.73493,58.0758,21.84001,1.090237076,25.80973615,2.353492859,..,79,34,13.61558791,2.526186002,0.698073486,62.54480988,..
2014,YR2014,South Asia (IDA & IBRD),TSA,..,..,..,..,7.036420803,..,54.29193668,89.04109394,83.01685346,83.10280609,630876674,69.61356946,67.17034142,68.34020626,68.73481,40.97851326,..,..,288700000,..,1727640967,..,..,5.065398212,67.66315408,32.33684592,3.528536279,20.52913115,40.21504631,3.451970044,2.508767314,78.90779335,37.65683478,82.27294734,..,..,..,..,..,..,..,..,..,206.7908569,140.6650366,..,..,1445471,67000,1060347,..,..,..,1811992,..,35.37401904,90.16128426,51.78882533,..,56.40434892,30.18381087,64.52331258,5.292876544,..,19.58067753,..,16.84330843,..,3.080575,0.92956,87.73493,58.0758,21.84001,1.090237076,25.80973615,2.353492859,..,..,..,13.61558791,2.526186002,0.698073486,62.54480988,..
2014,YR2014,South Sudan,SSD,..,..,..,..,10.983,..,..,55,55,50,4396493,58.034,55.106,56.552,..,63.7,..,268,..,..,10554883,..,..,12.63799953,81.374,18.626,..,36.509,..,..,5.022,..,..,52,..,..,..,..,..,..,..,..,..,345.8,319.122,..,..,23847,4300,15249,..,..,..,36527,..,..,41.01193282,8.796222851,..,..,42.78425714,53.80219387,3.413548993,2.4,..,..,..,..,1.71297,..,..,..,..,1.04,..,..,..,71,27,..,3.050871645,1.652597209,18,..
2014,YR2014,Spain,ESP,..,..,..,..,8.5,..,..,..,96,97,23181003,86.2,80.4,83.22926829,98.09372,2.8,..,10579,..,3.1657,46480882,..,..,24.44099998,20.634,79.366,9.023626149,9.2,..,14.16493356,1.32,96,96,97,8.2503624,..,..,..,..,..,..,..,..,77.498,38.499,..,..,1227,16,860,..,..,..,1503,5.1164,650.8415527,99.9269377,99.90437773,98.49935454,..,14.90560558,66.77511668,18.31927774,0.4,60.9,..,2.5,..,4.2799,0.99929,99.47472,91.42704,85.44627,1.064,33.1,27.8,79.9,58,0.61,..,-0.004941594,-1.421831524,..,..
2014,YR2014,Sri Lanka,LKA,..,..,..,..,6.282,..,..,99,99,99,8411401,79.54,72.713,76.147,..,8,..,..,2100000,0.8364,20778000,..,..,4.193999767,81.782,18.218,3.606480733,16.849,..,9.033470601,2.216,99,99,99,16.140995,..,..,..,..,..,..,..,..,161.664,60.901,..,..,2813,130,1947,..,..,..,3293,1.9132,67.55778503,87.67644335,93.75370037,..,..,24.92861562,66.07695953,8.994424853,0.1,22,..,10.3,..,1.93288,..,97.26222,..,19.24564,1.04,27.5,0.3,3.03,84,4.6,..,1.043056733,0.908754127,72,..
2014,YR2014,St. Kitts and Nevis,KNA,..,..,..,..,8.1,..,..,99,93,97,..,..,..,..,..,10.9,..,..,..,..,50774,..,..,..,69.115,30.885,4.84826304,12.6,..,6.697819382,..,98,98,95,..,..,..,..,..,..,..,..,..,..,..,..,..,8,..,6,..,..,..,10,..,437.4814758,..,..,..,..,..,..,..,..,50.9,..,..,..,..,..,94.52123,97.13024,85.04114,..,..,..,33.48,..,2.3,..,0.626881091,0.987994692,..,..
2014,YR2014,St. Lucia,LCA,..,..,..,..,7.028,..,..,89,99,99,94452,76.829,74.122,75.44,..,16.1,..,..,..,2.6809,178296,..,..,23.12400055,81.518,18.482,4.956198856,12.502,..,8.117460459,1.485,99,99,99,..,..,..,..,..,..,..,..,..,166.939,109.202,..,..,36,2,30,..,..,..,40,1.5704,206.0645599,98.16255047,88.36977261,..,87.20137776,20.35267196,70.57084848,9.076479562,..,46.6,..,..,..,4.36196,..,..,..,16.43724,1.03,..,..,23.56,..,1.8,..,0.553832588,0.414361901,..,..
2014,YR2014,St. Martin (French part),MAF,..,..,..,..,4.1,..,..,..,..,..,..,82.6,76.2,79.32195122,..,..,..,..,..,..,36015,..,..,..,..,..,..,15.7,..,..,1.81,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,St. Vincent and the Grenadines,VCT,..,..,..,..,8.678,..,..,98,99,98,54408,74.609,69.774,72.01,..,16.6,..,..,100000,..,108861,..,..,19.3939991,49.442,50.558,4.403226078,15.011,..,8.326665312,1.975,98,98,97,..,..,..,..,..,..,..,..,..,182.354,129.45,..,..,27,1,18,..,..,..,31,9.0358,98.930336,95.1452199,87.1843449,..,..,24.1408769,66.8889685,8.970154601,..,53.5,..,5.5,..,..,..,90.44287,87.38822,24.35128,1.03,..,..,12.84,..,2.4,..,1.022690531,-0.594627888,..,..
2014,YR2014,Sudan,SDN,..,..,..,..,7.53,..,54.6,95,86,94,10767864,65.919,62.453,64.169,..,46.5,..,..,7900000,0.1903,37977655,..,..,17.39100075,66.311,33.689,5.676196888,33.728,59.3,10.61896384,4.656,94,94,94,..,33,..,..,..,..,..,..,..,254.006,196.906,..,..,58874,4300,39626,..,..,..,85771,1.2014,77.45128632,57.52663312,33.66851824,..,23.3465241,41.84921897,54.74432531,3.406455717,0.2,..,3,21,..,..,..,56.31639,..,16.90434,1.04,..,..,2.67,82,19,26.6,2.95381706,2.13802682,99,..
2014,YR2014,Suriname,SUR,..,..,..,..,7.114,..,..,..,85,85,205494,74.461,67.983,71.133,..,19.2,..,..,100000,..,553273,..,..,6.940000057,33.911,66.089,4.841276258,19.537,..,6.144425645,2.519,85,85,85,14.711767,..,..,..,..,..,..,..,..,222.351,120.722,..,..,207,13,123,..,..,..,233,2.0351,134.2015228,94.22839412,83.5151774,..,67.77897065,28.19024243,65.28531123,6.52444634,1.4,57.8,..,8.1,..,..,..,86.34084,55.31381,..,1.08,46.8,8.4,..,77,2.5,..,1.010135975,1.237235336,..,..
2014,YR2014,Sweden,SWE,33.1,31,..,..,9.2,..,..,26,97,97,5143092,84.2,80.4,82.25365854,..,2.4,..,15228,..,4.2037,9696110,..,..,7.953000069,13.753,86.247,11.129722,11.9,..,18.16562265,1.88,42,97,97,2.993022,..,..,..,..,..,..,..,..,66.376,42.586,..,..,273,5,186,..,..,..,335,11.8102,1028.133911,99.99999622,99.30262683,99.93999622,..,17.08040265,63.52492553,19.39467182,..,55.6,..,2.5,..,7.67329,..,99.46083,96.67425,62.18059,1.059,20.1,20.1,..,88,0.31,..,1.353460114,-1.243894366,..,..
2014,YR2014,Switzerland,CHE,32.8,30.4,..,..,7.8,..,..,..,94,96,4742519,85.4,81.1,83.19756098,..,3.8,..,..,..,4.1171,8188649,..,..,4.826000214,26.304,73.696,11.49436533,10.4,..,10.4543522,1.54,..,95,96,6.5136666,..,..,..,..,..,..,..,..,63.344,36.652,..,..,323,5,258,..,..,..,366,16.421,2928.069824,100,99.89159035,95.45540541,..,14.78589696,67.41365649,17.80044655,..,53.5,..,2.5,..,5.05123,..,93.77291,84.47933,57.22972,1.052,30,22.8,96.27,..,0.15,..,1.249960832,1.136501349,..,..
2014,YR2014,Syrian Arab Republic,SYR,..,..,..,..,5.697,..,..,81,54,43,5396018,76.601,64.032,69.821,..,14.1,..,..,..,1.5513,18715672,..,..,8.581000328,48.5,51.5,..,25.438,..,..,3.005,47,43,52,..,..,..,..,..,..,..,..,..,279.754,83.974,..,..,6949,140,4249,..,..,..,8835,2.3094,..,96.73146699,91.71989083,..,70.53928894,33.96346617,62.19259653,3.843937304,0.1,60,..,..,..,..,..,..,..,41.58043,1.05,..,..,..,70,0.25,..,-6.514922004,-2.392087216,..,..
2014,YR2014,Tajikistan,TJK,..,..,..,..,5.322,..,..,98,98,97,2250177,72.273,67.68,69.874,99.8,33.7,..,..,..,2.1026,8252833,..,..,11.56900024,73.345,26.655,6.665497273,32.241,..,7.284539193,3.621,97,97,94,5.6458969,..,..,..,..,..,..,..,..,165.576,106.232,..,..,8841,50,4489,..,..,..,10088,4.7534,45.77896881,76.51419319,95.67872975,47.2431522,72.54364557,35.63080702,61.37762633,2.991566654,0.2,43.9,..,..,..,..,1.0004,97.68778,..,24.70546,1.065,..,..,41.68,89,9.5,..,2.615094893,2.277213044,99,..
2014,YR2014,Tanzania,TZA,..,..,..,..,7.503,..,41.1,99,99,97,23136032,64.349,60.22,62.288,..,43,..,..,16700000,0.0603,49959822,..,..,2.125,69.096,30.904,4.014890641,38.302,..,6.937845796,5.146,97,97,97,10.57062,13.4,..,..,..,..,..,..,..,287.415,223.518,..,..,81234,11000,44299,..,..,..,114584,0.4314,9.978038788,51.12092141,25.35052196,..,47.46711355,44.78511761,52.67939045,2.535491945,4.9,26.4,..,31.9,..,3.38488,..,83.32041,..,..,1.03,27.7,3.5,..,90,59,..,5.31971784,1.982657817,88,..
2014,YR2014,Thailand,THA,..,..,..,..,7.327,..,..,99,99,99,38995309,79.49,72.102,75.747,..,9.4,..,..,5500000,..,68438730,..,..,0.575999975,53.057,46.943,3.684480861,10.999,..,14.44861293,1.538,99,..,99,10.636685,..,..,..,..,..,..,..,..,206.36,95.06,..,..,7132,290,4574,..,..,..,8339,..,28.20189285,99.11123216,97.53952279,..,83.88896302,18.22844036,71.56619439,10.20536525,1.3,30.6,..,8,..,..,..,..,78.79973,50.18006,1.062,40,2,13.09,80,14,..,2.04142658,-0.972834447,..,..
